FID,COMID,type,HUC10_Name,HUC10,HUC8_Name,HUC8,HUC6_Name,HUC6,HUC4_Name,HUC4,HUC2_Name,HUC2
0,10466473,outlet,Sand Ridge-Bodie Island,301020517,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
16284,10451774,outlet,Plymouth-Roanoke River,301010709,Lower Roanoke,3010107,Roanoke,30101,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
16287,10452202,outlet,Plymouth-Roanoke River,301010709,Lower Roanoke,3010107,Roanoke,30101,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
16291,10452348,outlet,Outlet Cashie River,301010708,Lower Roanoke,3010107,Roanoke,30101,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
16351,10452332,outlet,Plymouth-Roanoke River,301010709,Lower Roanoke,3010107,Roanoke,30101,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
21326,26815201,outlet,Chowan River,301020307,Chowan,3010203,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
24127,10480441,outlet,Albemarle Sound-Croatan Sound,301020514,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
24128,10482033,outlet,Albemarle Sound-Croatan Sound,301020514,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
24132,10480531,outlet,Croatan Sound,301020515,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
24134,10482041,outlet,Albemarle Sound-Croatan Sound,301020514,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
24900,10466001,outlet,Sand Ridge-Bodie Island,301020517,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
24904,10466019,outlet,Currituck Sound,301020513,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
24910,10466053,outlet,Currituck Sound,301020513,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
24949,10466157,outlet,North Landing River,301020512,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
24957,10466177,outlet,North Landing River,301020512,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
24958,10466181,outlet,Currituck Sound,301020513,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
24961,10466191,outlet,Sand Ridge-Bodie Island,301020517,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
24963,10466205,outlet,Currituck Sound,301020513,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
24973,10466233,outlet,Currituck Sound,301020513,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
24979,10466517,outlet,North Landing River,301020512,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
25032,10476959,outlet,North Landing River,301020512,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
25033,10476975,outlet,Currituck Sound,301020513,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
25034,10476979,outlet,Currituck Sound,301020513,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
25035,10476977,outlet,Currituck Sound,301020513,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
25036,10476971,outlet,Currituck Sound,301020513,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
25037,10476969,outlet,Currituck Sound,301020513,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
25038,10476967,outlet,Currituck Sound,301020513,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
25039,10476983,outlet,Currituck Sound,301020513,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
25043,10476997,outlet,Sand Ridge-Bodie Island,301020517,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
25044,10477003,outlet,Sand Ridge-Bodie Island,301020517,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
25045,10476991,outlet,Currituck Sound,301020513,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
25046,10476993,outlet,Currituck Sound,301020513,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
25047,10476989,outlet,Currituck Sound,301020513,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
25048,10477005,outlet,Sand Ridge-Bodie Island,301020517,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
25049,10476981,outlet,Currituck Sound,301020513,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
25057,10477021,outlet,Currituck Sound,301020513,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
25058,10477025,outlet,Currituck Sound,301020513,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
25060,10477071,outlet,North River,301020510,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
25062,10477097,outlet,North River,301020510,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
25064,10477083,outlet,Currituck Sound,301020513,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
25070,10477043,outlet,Currituck Sound,301020513,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
25071,10477047,outlet,Currituck Sound,301020513,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
25072,10477057,outlet,Currituck Sound,301020513,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
25073,10477059,outlet,Currituck Sound,301020513,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
25075,10477073,outlet,Sand Ridge-Bodie Island,301020517,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
25079,10477095,outlet,Currituck Sound,301020513,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
25080,10477061,outlet,Sand Ridge-Bodie Island,301020517,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
25082,10477125,outlet,North River,301020510,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
25083,10477233,outlet,North River,301020510,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
25085,10477135,outlet,Currituck Sound,301020513,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
25086,10477143,outlet,Currituck Sound,301020513,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
25087,10477145,outlet,Currituck Sound,301020513,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
25088,10477099,outlet,Sand Ridge-Bodie Island,301020517,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
25089,10477101,outlet,Sand Ridge-Bodie Island,301020517,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
25090,10477107,outlet,Sand Ridge-Bodie Island,301020517,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
25091,10477109,outlet,Sand Ridge-Bodie Island,301020517,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
25095,10477103,outlet,Sand Ridge-Bodie Island,301020517,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
25099,10477141,outlet,North River,301020510,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
25100,10477147,outlet,North River,301020510,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
25101,10477123,outlet,Sand Ridge-Bodie Island,301020517,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
25102,10477165,outlet,Albemarle Sound-Croatan Sound,301020514,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
25103,10477167,outlet,Albemarle Sound-Croatan Sound,301020514,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
25104,10477159,outlet,Albemarle Sound-Croatan Sound,301020514,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
25106,10477157,outlet,Currituck Sound,301020513,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
25107,10477155,outlet,Currituck Sound,301020513,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
25108,10477185,outlet,Albemarle Sound-Croatan Sound,301020514,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
25110,10477191,outlet,Albemarle Sound-Croatan Sound,301020514,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
25111,10477195,outlet,Albemarle Sound-Croatan Sound,301020514,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
25112,10477197,outlet,Albemarle Sound-Croatan Sound,301020514,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
25115,10477667,outlet,Albemarle Sound-Croatan Sound,301020514,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
29101,10479269,outlet,Little River,301020505,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
29102,10479251,outlet,Little River,301020505,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
29116,10478927,outlet,Pasquotank River,301020507,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
29129,10479427,outlet,Edenton Bay-Albemarle Sound,301020501,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
29132,10479441,outlet,Edenton Bay-Albemarle Sound,301020501,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
29161,10479369,outlet,Yeopim River-Albemarle Sound,301020504,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
29163,10479409,outlet,Yeopim River-Albemarle Sound,301020504,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
29170,10479415,outlet,Edenton Bay-Albemarle Sound,301020501,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
29186,10479777,outlet,Perquimmans River,301020503,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
29187,10479779,outlet,Perquimmans River,301020503,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
29206,10484165,outlet,Bull Bay-Scuppernong River,301020502,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
29220,10482663,outlet,Bull Bay-Scuppernong River,301020502,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
29232,10482619,outlet,Bull Bay-Scuppernong River,301020502,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
29235,10482617,outlet,Bull Bay-Scuppernong River,301020502,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
29278,10484105,outlet,Alligator River,301020509,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
29782,10480615,outlet,Albemarle Sound-Croatan Sound,301020514,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
29785,10480419,outlet,Alligator River,301020509,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
29786,10482023,outlet,Alligator River,301020509,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
29828,10482659,outlet,Bull Bay-Scuppernong River,301020502,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
29833,10482677,outlet,Edenton Bay-Albemarle Sound,301020501,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
29834,10482701,outlet,Edenton Bay-Albemarle Sound,301020501,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
29835,10482687,outlet,Edenton Bay-Albemarle Sound,301020501,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
29836,10484713,outlet,Edenton Bay-Albemarle Sound,301020501,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
29851,10482665,outlet,Edenton Bay-Albemarle Sound,301020501,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
29854,10480043,outlet,Edenton Bay-Albemarle Sound,301020501,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
29861,10479429,outlet,Edenton Bay-Albemarle Sound,301020501,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
29869,10479439,outlet,Edenton Bay-Albemarle Sound,301020501,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
29872,10480075,outlet,Yeopim River-Albemarle Sound,301020504,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
29879,10479365,outlet,Yeopim River-Albemarle Sound,301020504,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
29890,10479909,outlet,Perquimmans River,301020503,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
29961,10477161,outlet,Albemarle Sound-Croatan Sound,301020514,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
29963,10477127,outlet,Currituck Sound,301020513,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
29964,10477019,outlet,Currituck Sound,301020513,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
30192,10499663,outlet,North Landing River,301020512,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
30193,10476965,outlet,North Landing River,301020512,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
30196,10476961,outlet,North Landing River,301020512,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
30197,10466155,outlet,North Landing River,301020512,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
30202,10466147,outlet,North Landing River,301020512,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
30204,10466145,outlet,Currituck Sound,301020513,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
30207,10466131,outlet,Currituck Sound,301020513,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
30210,10466129,outlet,Currituck Sound,301020513,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
30215,10466121,outlet,Currituck Sound,301020513,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
30216,10466113,outlet,Currituck Sound,301020513,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
30218,10466445,outlet,Currituck Sound,301020513,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
30219,10466439,outlet,Currituck Sound,301020513,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
30220,10466063,outlet,Currituck Sound,301020513,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
30221,10466431,outlet,Currituck Sound,301020513,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
30222,10466041,outlet,Currituck Sound,301020513,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
30244,10466035,outlet,Currituck Sound,301020513,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
30246,10466023,outlet,Currituck Sound,301020513,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
30248,10466021,outlet,Currituck Sound,301020513,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
30250,10466421,outlet,Currituck Sound,301020513,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
30251,10466013,outlet,Currituck Sound,301020513,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
30252,10466003,outlet,Sand Ridge-Bodie Island,301020517,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
30266,10465999,outlet,Sand Ridge-Bodie Island,301020517,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
30271,10466455,outlet,Sand Ridge-Bodie Island,301020517,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
30273,10466169,outlet,Currituck Sound,301020513,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
30275,10466245,outlet,Sand Ridge-Bodie Island,301020517,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
30280,10466333,outlet,Sand Ridge-Bodie Island,301020517,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
30281,10466467,outlet,Sand Ridge-Bodie Island,301020517,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
30282,10476973,outlet,Currituck Sound,301020513,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
30284,10476985,outlet,Sand Ridge-Bodie Island,301020517,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
30286,10477015,outlet,Sand Ridge-Bodie Island,301020517,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
30288,10477013,outlet,Currituck Sound,301020513,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
30290,10477245,outlet,Currituck Sound,301020513,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
30300,10477053,outlet,Currituck Sound,301020513,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
30302,10477055,outlet,Currituck Sound,301020513,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
30304,10477049,outlet,Currituck Sound,301020513,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
30305,10477069,outlet,Sand Ridge-Bodie Island,301020517,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
30307,10477119,outlet,Sand Ridge-Bodie Island,301020517,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
30308,10477121,outlet,Sand Ridge-Bodie Island,301020517,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
30309,10477153,outlet,Currituck Sound,301020513,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
30312,10477175,outlet,Albemarle Sound-Croatan Sound,301020514,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
30315,10477193,outlet,Albemarle Sound-Croatan Sound,301020514,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
30316,10477183,outlet,Albemarle Sound-Croatan Sound,301020514,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
30317,10477173,outlet,Albemarle Sound-Croatan Sound,301020514,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
30318,10477205,outlet,Albemarle Sound-Croatan Sound,301020514,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
